tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,sentiment
23663,121126,True,Tue Oct 31 22:58:58 +0000 2017,"@O2 If I order one of these phones, will you replace the screen on my Samsung LED tv, as the backlight appears to have its own mind?",23662,23664.0,negative
23685,121127,True,Wed Nov 01 08:48:42 +0000 2017,@O2 If you check our DMs you will see I've tried that more than once and have been contacting you about this issue since July 2015 🤦🏽‍♀️,23686,23684.0,negative
23687,121127,True,Wed Nov 01 14:55:10 +0000 2017,"@O2 Rebooted my phone earlier, I'm now in the town centre away from my postcode and have no signal! https://t.co/n5Nk5z6w6U",23688,23686.0,negative
22347,121127,True,Tue Oct 31 22:41:16 +0000 2017,"@O2 I know a scarier one, relates to o2 also! https://t.co/oPXP3uqHOO",23684,22345.0,negative
23690,121128,True,Tue Oct 31 19:18:24 +0000 2017,@O2 i ordered the iPhone x on O2 Refresh FLX Unlimited 24 Month 20GB. will this be 30gb as i upgraded?,23689,,positive
23692,121129,True,Wed Nov 01 10:07:14 +0000 2017,"@O2 Nope, still got near enough 8gb left, not only happening to me, happening to others too. Not happy I’m paying for something I can’t use!",23694,23691.0,negative
23693,121129,True,Tue Oct 31 22:48:10 +0000 2017,16 hours in total I haven’t been able to use my data @O2 - not happy!!,23691,,negative
23696,121130,True,Tue Oct 31 22:38:53 +0000 2017,"Thank you @O2 Platinum for sending me a box of chocolate for my new job. Thank you, Louise! https://t.co/4go8pQ1i6b",23695,,positive
23698,121131,True,Wed Nov 01 08:45:21 +0000 2017,@LondonMidland hi. Wolverton St ticket machine out of order and no staff here. I assume we are ok to pay at our destination?,23697,,negative
23700,121132,True,Wed Nov 01 09:21:40 +0000 2017,@LondonMidland Does the report have a specific name?,23702,23699.0,negative
23703,121132,True,Wed Nov 01 09:24:42 +0000 2017,@LondonMidland Ok thank you,,23702.0,positive
23701,121132,True,Wed Nov 01 08:28:11 +0000 2017,@LondonMidland do your drivers/conductors have an incident reporting process for when the trains are too overcrowded?,23699,,negative
23705,121133,True,Wed Nov 01 09:51:47 +0000 2017,@LondonMidland Was just being Nosy! I like the fact that the trains are still 6 an hour at peak times in the mornings,23707,23704.0,positive
23708,121133,True,Wed Nov 01 12:15:55 +0000 2017,@LondonMidland True that! You too,,23707.0,positive
23706,121133,True,Wed Nov 01 08:21:15 +0000 2017,@LondonMidland hi. What were your customer service assistants going with a notepad on the Cross City Line this morning?,23704,,neutral
23710,121134,True,Wed Nov 01 08:17:02 +0000 2017,@londonmidland genuine question has 8:19 from four oaks ever left on time?,"23709,23711,23712",,negative
23714,121135,True,Wed Nov 01 08:11:21 +0000 2017,@LondonMidland  middle carriage of 323243 (front portion of 7.57 KNN to BHM) floor is sticky - entire contents of Ribena bottle it seems,23713,,negative
23716,121136,True,Wed Nov 01 12:05:51 +0000 2017,"@LondonMidland What tight timetable? Not caught a train today that's been on time.
Same yesterday.
I'm sure people would appreciate the breathing space.",,23715.0,negative
23717,121136,True,Wed Nov 01 08:06:58 +0000 2017,"@LondonMidland since you're cutting trains for 'leaf season', how about adding carriages to existing services? https://t.co/e2K4zoHek3",23715,,negative
23719,121137,True,Wed Nov 01 08:04:32 +0000 2017,"Despite the #LeafFall timetable, @LondonMidland #CrossCity line has had delays every day so far this week.",23718,,negative
23721,121138,True,Wed Nov 22 15:48:29 +0000 2017,"As @AmericanAir Executive Platinum I tweet to them often. They are an amazing team!  Immediate responses, incredibly helpful-invaluable resource to their fliers. https://t.co/FWkpYwSNFt",23720,,positive
23723,121139,True,Sun Nov 26 00:19:07 +0000 2017,This has been happening the past hour @MicrosoftHelps https://t.co/8LZ1qxJvwZ,"23722,23724",,positive
23726,121140,True,Sun Nov 26 00:22:21 +0000 2017,@115993  buenas noches cuanto cuesta certificar una cuenta ?,23725,,positive
23728,121141,True,Sat Nov 25 22:57:02 +0000 2017,"@AskPayPal Having trouble recovering password. Followed instructions, and still doesn't work.",23727,23729.0,negative
23921,121142,True,Sun Nov 26 00:02:56 +0000 2017,@AskPayPal Ok I’ll send you a DM now,,23920.0,positive
23922,121142,True,Sat Nov 25 06:52:45 +0000 2017,@ArgosHelpers @117473 I’ll send the screenshot now via DM.,23920,23923.0,positive
23924,121142,True,Sat Nov 25 06:18:25 +0000 2017,I just purchased an item from @116245 using @117473 and on the Argos e-receipt it gave an incorrect card ending number @ArgosHelpers @AskPayPal,23923,,negative
23926,121143,True,Wed Nov 01 05:45:22 +0000 2017,"@AirAsiaSupport the refund has been credited to my account a month ago..when I ask for the transaction reference number, they either cant share it or stop","23927,23925,23928",23929.0,negative
23929,121143,True,Wed Nov 01 05:45:01 +0000 2017,@AirAsiaSupport cancelled by AirAsia (PNR:QLYUQJ)..none of your contact channels have been able to help despite multiple interactions.all they say is that,"23930,23926",23931.0,negative
23931,121143,True,Wed Nov 01 05:35:08 +0000 2017,@AirAsiaSupport u guys hv the worst customer support ever!Been over 40days and I have still not received my refund for a flight,23929,,negative
23932,121143,True,Wed Nov 08 06:08:40 +0000 2017,@AirAsiaSupport It's been over 2 weeks now since I asked for the transaction number..How much longer is it going to take?? Have been waiting for my refund since last 1.5 months...,"23933,23934",23930.0,negative
23935,121143,True,Mon Nov 20 21:56:54 +0000 2017,"@AirAsiaSupport How much more time do you guys need to refund my money..its been about 2 months now..also, i have been asking for the transaction id without any success since last 1 month, despite my case being put up on HIGH PRIORITY..",23936,23933.0,negative
23936,121143,True,Mon Nov 20 21:57:21 +0000 2017,@AirAsiaSupport Either you guys need a more competent team for customer support or a more efficient banking partner!!,23937,23935.0,negative
23937,121143,True,Mon Nov 20 21:59:14 +0000 2017,@AirAsiaSupport please resolve this immediately or else I will be left with no choce but to take this up legally...,23938,23936.0,negative
23938,121143,True,Wed Nov 22 09:05:20 +0000 2017,@AirAsiaSupport Anyone there???????????,23939,23937.0,positive
23940,121143,True,Wed Nov 22 10:57:00 +0000 2017,@AirAsiaSupport Its been  over a month since you have been saying this..does it take so long to get the ARN...When will you provide the ARN number??,,23939.0,negative
23942,121144,True,Wed Nov 01 05:35:59 +0000 2017,@AirAsiaSupport,23941,,positive
20225,121145,True,Wed Nov 01 05:19:06 +0000 2017,@115802 @AirAsiaSupport Is AK36 delayed? Any issue?,23943,20224.0,negative
23945,121146,True,Wed Nov 01 08:41:40 +0000 2017,@115817 how can 1 be calling your PE offices for over an hour with no Answer? What kind of service is this?,23944,,negative
23947,121146,True,Wed Nov 01 08:50:05 +0000 2017,"@115817 @UPSHelp For a service provider that is crucial to business operations, your service is worse than below par.",23946,,negative
23949,121147,True,Wed Nov 22 16:30:27 +0000 2017,"@TMobileHelp @115913 Right, so if you want an Iphone deal and assume most people dont need an extra line, it wont apply. Only option is to cancel service and open new account.",23951,23948.0,negative
23952,121147,True,Wed Nov 22 16:43:47 +0000 2017,"@TMobileHelp @115913 Adding a line may cost less, but how many people need it? Thus most current customers cant participate in this deal unless they terminate their account.",23953,23951.0,negative
23950,121147,True,Wed Nov 22 16:25:55 +0000 2017,"@115913 John love Tmobile, this BOGO offer penalizes existing customers..new line requirement prob doesnt apply to most ppl",23948,,negative
23955,121148,True,Wed Nov 22 16:12:46 +0000 2017,@121149 @115911 @29204 @115913 Good luck...ive been with them 10 years. And I'm not happy customer they never take care of a  problem....,23954,23956.0,negative
23956,121149,True,Tue Nov 21 16:18:59 +0000 2017,Switched from Sprint to @115911.  My wife @29204 and I couldn't be any happier wish we had done it long time ago @115913,23955,,positive
23958,121150,True,Wed Nov 22 15:33:59 +0000 2017,@121151 Why doesn't @116136 carry OANN?  Tell me who to call at @116136 to ask for it! Please DM me.  Thanks! https://t.co/3UUhhv6xxV,23957,,negative
23960,121152,True,Wed Nov 01 09:15:17 +0000 2017,"@AmazonHelp Simply delivery attempt. Could not deliver today. I imagine it was because it was a business add and after 5, but no attempt was ever made.",23962,23959.0,negative
23963,121152,True,Wed Nov 01 09:29:55 +0000 2017,@AmazonHelp No. I’ve signed in and it still says due 31st,23964,23962.0,negative
23965,121152,True,Wed Nov 01 09:59:19 +0000 2017,@AmazonHelp That link doesn’t take me to a direct email add. I want to know why I pay £80 for a service that I don’t benefit from.,,23964.0,negative
23966,121152,True,Fri Nov 03 20:34:42 +0000 2017,@AmazonHelp I have sent an email as the same thing happened to me today. The delivery attempt was never made.,23967,23964.0,negative
23961,121152,True,Wed Nov 01 08:54:45 +0000 2017,@115830 paid my yearly prime fee and my next order I get a delivery attempt sms even though I was waiting at the address. Not impressed!,23959,,negative
23969,121153,True,Wed Nov 01 08:55:44 +0000 2017,@115850 You customer service number doesn't let me reach any rep. How do I talk to someone ?,"23968,23970",,negative
23972,121154,True,Wed Nov 01 09:06:26 +0000 2017,"予定日過ぎてもAmazonから荷物が届かないワイ
追跡しても意味わからんことが出てくる

さすが取引相手が中国なだけあるわ、、、",23971,,negative
22550,120925,True,Wed Nov 01 08:40:44 +0000 2017,@115850 @AmazonHelp Order has not been picked up niether any update from Amazon or courier partner...,23973,22548.0,negative
23975,121155,True,Wed Nov 01 10:08:10 +0000 2017,@AmazonHelp trying to buy tickets for brighton but as soon as it went up even 1 ticket was exceeding the limit?,23977,23974.0,negative
23978,121155,True,Wed Nov 01 10:23:14 +0000 2017,@AmazonHelp im currently on hold with the helpline...,23979,23977.0,negative
23980,121155,True,Wed Nov 01 10:42:34 +0000 2017,@AmazonHelp one of your amazon colleagues said there is an issue with the system and that it is currently being fixed,,23979.0,negative
23976,121155,True,Wed Nov 01 08:51:11 +0000 2017,"@120474 Hey, is the brighton date not included in the pre-sale for morrissey??",23974,,negative
23982,121156,True,Wed Nov 01 09:08:19 +0000 2017,@AmazonHelp Yeah!,23984,23981.0,positive
23985,121156,True,Wed Nov 01 10:42:47 +0000 2017,@AmazonHelp Have done - any idea on how long it will take?,23986,23984.0,negative
23987,121156,True,Wed Nov 01 11:05:07 +0000 2017,@AmazonHelp Thank you!,23988,23986.0,positive
23983,121156,True,Wed Nov 01 08:51:24 +0000 2017,"@115830 pre-ordered CoD WW2 on the 5th july, says today it won’t be delivered until 4th Nov, the day after release? Why is this?",23981,,negative
23990,121157,True,Thu Nov 02 03:00:06 +0000 2017,"@AmazonHelp Yaar Baat toh sahi h tumhari..
Shayad meri hi kismat kharab h",,23989.0,positive
23991,121157,True,Wed Nov 01 08:29:56 +0000 2017,"@115850 ek saal me Amazon app pr sare contest me participate kiya...aaj tak kuch nahi mila
.
.
.
Isme koi jeetta bhi h ya sb fake h",23989,,negative
23993,121158,True,Wed Nov 01 08:26:45 +0000 2017,@118919 I got a DEAD PHONE from Amazon.I ordered Iphone 7 32 gb rose gold from GREEN MOBILES.CAN SOMEONE FROM AMAZON REPLY ME ON THIS https://t.co/uaBcViNPQq,23992,,negative
23995,121159,True,Wed Nov 01 08:27:52 +0000 2017,Absolutely love @115850 They processed a return on a product that a local vendor would not have even pursued the warranty.,23994,,positive
23997,121160,True,Wed Nov 01 08:50:11 +0000 2017,"@115821 @115850 @AmazonHelp I placed ds ordr n status is still ‘on d way’, is not dis ur failure to track ur deliveries on time? Disgustng https://t.co/u7Yco0g6DP","23996,23998,23999",,negative
24001,121161,True,Wed Nov 01 08:24:37 +0000 2017,@115850 hi why you end no emi cost on PS4 I was about to purchase today😑😬🙄🤔😒😔😕☹️,"24000,24002",,negative
24004,121163,True,Sun Nov 26 11:26:21 +0000 2017,@British_Airways @121162 Actually some MAN-LCY flights operate over winter too....,24007,24003.0,neutral
24008,121163,True,Sun Nov 26 12:58:01 +0000 2017,"@British_Airways I was actually pointing out an error, as it was stated MAN-LCY began in May, it actually re starts in December. Just helping you get customers and not sending them elsewhere lol.",24009,24007.0,negative
24005,121162,True,Sun Nov 26 12:35:40 +0000 2017,"@British_Airways Not regular but useful to get to my parents'. LCY website says flights started 6th June 17, is this route seasonal?",24010,24003.0,negative
24006,121162,True,Sat Nov 25 20:45:34 +0000 2017,@British_Airways @121164 when are the City - Manchester flights?,24003,,negative
24012,121165,True,Mon Nov 27 21:45:32 +0000 2017,"@British_Airways I am never flying with you again, and will make sure none of my family or my workplace do either, absolutely pathetic @British_Airways","24014,24015",24011.0,negative
24014,121165,True,Mon Nov 27 21:51:26 +0000 2017,@British_Airways 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,,24012.0,negative
24013,121165,True,Sat Nov 25 21:11:44 +0000 2017,"Absolutely disgusted how I’ve been treated by @British_Airways complaints team, https://t.co/kpj8PhdCOZ lost my luggage for 3 day’s with no medication. 2.NO compensation given 3.NO coms about the re-stocking of plane journey back😡🤬😡🤬😡🤬😡🤬","24011,24016",,negative
24018,121166,True,Sun Nov 26 10:00:58 +0000 2017,@British_Airways Lisa - the bag has flown several times on BA and others with no issues for the last 15 years. This caused loss of personal items.,24020,24017.0,negative
24019,121166,True,Sat Nov 25 20:46:57 +0000 2017,Luggage with detachable shoulder bag @British_Airways tries to call it 2 bags and charge $100?! #NeverAgain #BritishAirways #cheap,"24017,24021",,negative
24023,121167,True,Sun Nov 26 00:36:36 +0000 2017,"@British_Airways Thanks for confirming. I was looking for business class with wifi on this route, sadly.",24025,24022.0,negative
24025,121168,True,Sun Nov 26 08:31:40 +0000 2017,@121167 @British_Airways Emirates or Etihad will blow your mind Mr H and is generally much cheaper than BA on any route,,24023.0,negative
